OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,MSZoning_RM,Utilities_None,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,BsmtQual_Ex,BsmtQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Gd,FireplaceQu_NA,GarageType_Attchd,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_Unf,GarageQual_None,GarageQual_TA,GarageCond_None,GarageCond_TA,SaleType_New,SaleCondition_Partial
8.0,0.0,0.0,24.834682342697807,950.8568215816942,5.5641566951017145,8.041158732800344,2.0,2.213357917573122,0.9231399703306172,0.0,3.0,928.0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
8.0,4.19324215736466,2.847032848973757,0.0,255.8301144588082,5.118545891580185,7.809189764157443,2.0,2.213357917573122,0.9231399703306172,1.8856551663728982,2.0,527.0,33.64776147882171,0.0,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5.0,14.416087007702686,2.344670531893013,0.0,521.3734933172816,5.197319283774518,7.278264718655242,1.0,1.8906096468454086,0.0,3.1424057155309244,2.0,450.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
5.0,16.437278899661038,4.983705692903618,0.0,326.0800368813966,5.272476481314127,7.948706766816459,1.0,2.0628639152811306,0.0,3.2769369938445747,1.0,300.0,59.49396667319491,8.99377247855576,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5.0,15.780247199372061,7.113263769571267,0.0,598.0639821036301,5.282844577003463,7.451540245871224,1.0,2.0628639152811306,0.0,3.2351980253352495,1.0,286.0,37.347759532787265,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,23.584129594537785,7.705998885386709,0.0,583.4388685756483,5.267492187522829,7.420237368326398,1.0,2.0628639152811306,0.9231399703306172,3.64181907004586,1.0,308.0,0.0,7.030679354635169,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7.0,0.862970297600073,0.0,19.555382019162664,859.8871710376212,5.504135567055844,7.912736554508452,2.0,2.213357917573122,0.0,0.6706638519094889,3.0,782.0,38.06532679569483,6.653093302563892,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
4.0,17.079428495185795,7.478375877036026,0.0,402.4071019667417,5.237721654297485,7.359785365645184,1.0,1.8906096468454086,0.0,3.316068433604593,1.0,288.0,21.9032219223223,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
5.0,18.927274092762655,0.7671366423300326,0.0,416.51067700723905,5.055099180820885,6.995963072263909,1.0,1.6889021481771878,0.0,5.403528962962278,0.0,0.0,0.0,22.803026674399028,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
7.0,7.266414651682997,4.242871632851591,18.287943916089315,242.1270298186685,5.1423745289222795,7.859372249497888,2.0,2.213357917573122,0.9231399703306172,2.435327743330789,2.0,392.0,29.72864205050845,7.565236225439719,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4.0,17.290372158504,7.536378575282165,0.0,579.7767108357787,5.263582248635142,7.41227915936458,1.0,1.8906096468454086,0.9231399703306172,2.9717862704030416,2.0,672.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.0,1.5655621688339745,1.2921844778739005,16.09718898572712,769.4360791432675,5.505185539830363,7.91497056928742,2.0,2.213357917573122,0.9231399703306172,1.042847167577259,3.0,660.0,37.88658444646706,6.653093302563892,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.0,2.1808007668476153,1.7036778807701987,0.0,848.8252435623021,5.496368011000073,7.896223363104202,2.0,2.213357917573122,0.9231399703306172,1.2982951939764904,3.0,630.0,38.06532679569483,9.283217185631665,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7.0,2.1808007668476153,1.2921844778739005,0.0,496.44355251048404,5.166529039368015,8.182793060009029,2.0,2.347097738465853,0.9231399703306172,1.2982951939764904,2.0,434.0,29.72864205050845,10.865281557149968,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5.0,10.894507722617401,5.591699376556124,18.78781980482779,543.547568934704,5.223387550906914,7.330794916321152,1.0,1.6889021481771878,0.0,2.853268477849332,2.0,672.0,18.2096212397909,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
4.0,22.51940960168086,7.815636338389134,0.0,640.6868167050392,5.418835875330664,8.195775275181294,2.0,2.213357917573122,1.750077544682001,2.8787378204365015,2.0,576.0,79.30741554166397,10.363869181383249,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,7.602283140034534,4.242871632851591,0.0,563.5296321000662,5.245905313540605,7.376370497056838,1.0,1.8906096468454086,0.0,5.403048072759292,0.0,0.0,0.0,8.067447112119918,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,12.72435108443772,7.705998885386709,0.0,581.3464982909012,5.352499272537582,8.323096954788536,2.0,2.347097738465853,0.0,3.5627652015742037,1.0,205.0,0.0,10.865281557149968,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
8.0,6.922269073829155,4.100832566989532,0.0,643.79386346065,5.335214804452341,8.218445901554658,2.0,2.347097738465853,0.9231399703306172,2.3856731552624146,2.0,466.0,0.0,20.051459738134625,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,5.445109226157683,3.453862457778375,0.0,533.0003577216471,5.211135398704099,7.947983520788351,2.0,2.213357917573122,0.9231399703306172,2.1427222270030417,2.0,460.0,29.72864205050845,9.564338989758749,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,22.51940960168086,7.705998885386709,0.0,556.176458286507,5.252819240579145,7.39040159827213,1.0,1.8906096468454086,0.9231399703306172,3.5956504127411653,1.0,180.0,0.0,18.189028220386657,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
6.0,18.119630904360935,7.761148465502634,0.0,593.8891810110958,5.278504243040555,7.664797022521778,1.0,2.0628639152811306,0.0,3.376272313386718,1.0,288.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
6.0,13.46415198667788,4.100832566989532,0.0,460.6786785506804,5.119283894517108,7.429266732187884,1.0,2.0628639152811306,0.0,5.403769211498802,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,12.217378273050029,6.030769325380154,0.0,867.420970963546,5.509363620756264,7.923864613763333,2.0,1.8906096468454086,1.750077544682001,2.9717862704030416,2.0,714.0,57.19930139371953,8.69526052206493,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5.0,23.584129594537785,7.705998885386709,0.0,532.4724352583141,5.3472792251046055,7.583883771800909,1.0,2.0628639152811306,0.9231399703306172,3.033800262585845,2.0,495.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,17.91442306389907,7.705998885386709,0.0,551.9701471574178,5.232987108378985,7.350201503512472,1.0,1.6889021481771878,0.0,2.64121277583573,2.0,840.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,12.472315816960325,6.1127993135985825,9.409891711568768,460.6786785506804,5.308150702051588,8.127531616965602,2.0,2.46752773658018,0.9231399703306172,2.9931210152635233,2.0,484.0,81.37324626975389,15.683614494828811,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.853268477849332,2.0,480.0,34.59143741124698,19.315503218985935,0.0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
5.0,16.219982696805744,7.238407398712386,0.0,580.3000219729685,5.264142611839523,7.413419363074245,1.0,1.8906096468454086,0.0,5.4032885834280036,0.0,0.0,0.0,7.3909359402739705,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
4.0,20.29415768273774,7.869481276440642,0.0,402.4071019667417,5.033030254792891,7.316025639018698,1.0,1.8906096468454086,0.0,3.4910666236530035,1.0,280.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,21.97570282716359,7.650167942304172,0.0,599.1072120467984,5.283924017955556,7.930491476176416,1.0,2.347097738465853,0.9231399703306172,3.571156907777378,1.0,225.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
6.0,9.178124210275014,4.983705692903618,13.100416592556806,731.215918582919,5.406239645628425,7.706369012173666,2.0,1.8906096468454086,0.9231399703306172,2.6759003398784422,2.0,403.0,41.72606955241165,7.735956418254753,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7.0,20.102260612074485,7.815636338389134,0.0,419.7583087905848,5.175226916801033,7.9216473729141,1.0,2.213357917573122,0.9231399703306172,3.481477109478208,1.0,234.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
7.0,22.698917277643957,7.761148465502634,0.0,347.66526419392056,4.938601343955868,7.5273586810420285,1.0,1.8906096468454086,0.9231399703306172,2.8267823923127944,1.0,288.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7.0,23.932705381260792,4.983705692903618,0.0,390.4334544224679,5.156311805643129,7.859372249497888,1.0,2.213357917573122,0.0,3.579433025766113,2.0,324.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,17.91442306389907,7.705998885386709,0.0,541.439827725692,5.220959917262795,7.325892525326994,1.0,1.6889021481771878,0.9231399703306172,3.364690190969486,1.0,306.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
5.0,15.780247199372061,7.113263769571267,16.215286258111384,816.5595140256124,5.473065222925194,7.846828323657769,1.0,2.0628639152811306,1.750077544682001,3.2351980253352495,2.0,528.0,0.0,19.040443862073648,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8267823923127944,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,21.97570282716359,0.7671366423300326,0.0,479.9298485807637,5.145191474129306,7.173958988040848,1.0,1.8906096468454086,0.0,1.7755114770992277,1.0,432.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
5.0,11.959415513391717,1.7036778807701987,0.0,801.8959803887697,5.462141094406712,7.823746809255761,2.0,2.0628639152811306,0.9231399703306172,2.9497311008268894,2.0,528.0,0.0,6.844201769958286,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5.0,14.878761766293524,3.266376180638625,0.0,690.7328472916846,5.392014725523843,7.676695307568208,2.0,2.0628639152811306,0.9231399703306172,3.1748675849326764,2.0,502.0,0.0,15.34064921348864,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7.0,1.5655621688339745,0.7671366423300326,18.083256300136696,739.3865107995866,5.412996367791799,7.720491306582904,2.0,2.0628639152811306,0.9231399703306172,0.6706638519094889,2.0,626.0,42.910054892964475,12.465038211463796,0.0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
8.0,0.862970297600073,0.0,19.080094319159713,873.9448040107492,5.513850981373388,7.933424858760813,2.0,2.213357917573122,0.0,0.0,3.0,830.0,0.0,7.3909359402739705,0.0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
6.0,12.72435108443772,6.193128696532242,22.70335871134708,525.0758231422884,5.227609029030259,8.13249434142518,2.0,2.347097738465853,0.9231399703306172,3.013779045202266,2.0,540.0,0.0,13.192795322404198,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.0,12.217378273050029,6.030769325380154,0.0,500.6958986387083,5.171898515776663,7.838920097264366,2.0,2.213357917573122,0.9231399703306172,2.9717862704030416,2.0,440.0,11.66429193737097,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,13.944753037051802,6.571946749809893,0.0,521.3734933172816,5.197319283774518,7.278264718655242,1.0,1.8906096468454086,0.9231399703306172,3.108204144218806,2.0,450.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.0,3.108204144218806,2.0,400.0,33.64776147882171,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5.0,11.433875376478719,5.773544365547435,0.0,762.8255498250454,5.460233528852528,7.8197211792051435,1.0,1.8906096468454086,0.9231399703306172,2.9032625522978357,2.0,588.0,42.23556762582703,21.626111572497166,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7.0,0.0,0.0,22.625349516723023,834.7248486515854,5.486305366866498,7.874866935243426,2.0,2.213357917573122,0.0,0.0,2.0,644.0,0.0,17.139755385943314,0.0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
8.0,1.5655621688339745,1.2921844778739005,12.069567496613452,930.9435045985748,5.55156944443735,8.014105440420698,2.0,2.213357917573122,0.0,1.042847167577259,3.0,776.0,40.86976019822441,8.845700701511625,0.0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,3.736590948811928,2.6086769538164867,0.0,555.6508492914819,5.2371321746855894,7.998265041959672,2.0,2.213357917573122,0.9231399703306172,1.7755114770992277,2.0,472.0,0.0,9.564338989758749,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,21.051309414326767,5.0926235054782,0.0,643.2761299481205,5.379178554996558,8.26806372284449,2.0,2.213357917573122,1.750077544682001,3.527977999856787,2.0,540.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,572.7072199990256,5.307635903176832,7.8452509138268,3.0,2.5771212840071485,0.9231399703306172,2.2116091914700005,3.0,807.0,70.4841859725213,13.88225623407766,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.973598665773014,4.100832566989532,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8787378204365015,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7.0,1.5655621688339745,0.7671366423300326,0.0,376.78087336970384,4.9906881334996385,7.662955786123727,2.0,1.8906096468454086,0.0,1.042847167577259,2.0,625.0,0.0,11.577632371387796,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,5.403048072759292,0.0,0.0,34.0268221294851,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
6.0,21.23808701977588,7.650167942304172,0.0,551.9701471574178,5.348708136803729,8.392227539144189,2.0,2.46752773658018,0.9231399703306172,3.536864636910605,2.0,360.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
8.0,7.266414651682997,2.847032848973757,25.145291408530102,925.459665437177,5.673806613184346,8.629215979785396,2.0,2.46752773658018,0.9231399703306172,2.435327743330789,2.0,541.0,0.0,8.845700701511625,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,10.056411556455775,5.198219209545686,0.0,511.8407021913298,5.215456285099974,7.314786401997536,1.0,1.8906096468454086,0.0,2.770427878332608,1.0,264.0,70.61418377188141,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
6.0,22.87758512143317,2.344670531893013,0.0,480.99699728458904,5.146594351797096,7.638753592136105,1.0,1.8906096468454086,0.0,3.6114400856998015,1.0,210.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,23.758798597933236,7.815636338389134,0.0,434.3409702404498,5.147993524774537,7.745663993939528,1.0,2.213357917573122,0.9231399703306172,3.6491776363750117,1.0,186.0,46.20495543707251,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5.0,16.866958807356777,7.419603124777975,0.0,0.0,5.32635013269339,7.540725275675381,1.0,1.8906096468454086,0.9231399703306172,5.402807430819248,0.0,0.0,0.0,9.283217185631665,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0
7.0,7.602283140034534,4.242871632851591,0.0,689.1907688777784,5.406239645628425,8.47346972940696,2.0,2.347097738465853,0.0,2.4816926158278503,2.0,693.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
8.0,0.0,0.0,19.080094319159713,883.971679142855,5.53800185318635,7.985017576114531,2.0,1.8906096468454086,0.9231399703306172,0.0,2.0,482.0,41.213373427379345,11.461928787688638,0.0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.853268477849332,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,23.40868631106816,7.650167942304172,0.0,639.6507893082381,5.329321983908551,7.546843493825176,1.0,1.8906096468454086,0.9231399703306172,3.0532211891566807,2.0,720.0,52.00470646624329,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,15.107023714566953,6.918390877707231,20.902570030298833,869.9307347585456,5.511094279662852,7.927550792260159,1.0,1.8906096468454086,1.750077544682001,3.190497561900117,3.0,995.0,0.0,26.14451882048169,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.0,22.698917277643957,7.650167942304172,0.0,462.8217354390677,5.231200548282022,7.635928698200034,1.0,2.213357917573122,0.0,3.1424057155309244,1.0,392.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
3.0,27.26686776484014,6.571946749809893,0.0,565.6287169625402,5.268603941001109,8.017521118870187,2.0,2.213357917573122,0.0,3.6564461643683295,2.0,420.0,0.0,13.688845865794114,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.0,6.205900773289518,3.6295740785130737,0.0,895.9884663625983,5.528747751207868,7.965220434795958,2.0,1.8906096468454086,0.9231399703306172,2.274474642383349,3.0,757.0,0.0,17.139755385943314,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7.0,4.19324215736466,2.847032848973757,13.83325532438091,487.92754414051234,5.155623586690699,7.990613553020927,2.0,2.213357917573122,0.0,1.8856551663728982,2.0,493.0,38.06532679569483,13.091313621796981,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7.0,5.831682050654221,3.6295740785130737,0.0,574.0170609108079,5.2763204063323705,8.08706350727963,2.0,2.213357917573122,0.9231399703306172,2.2116091914700005,2.0,442.0,37.347759532787265,12.249173277923015,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.853268477849332,2.0,480.0,80.28301147814511,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
