OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,ExterQual_TA,FullBath,TotalBsmtSF,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,Foundation_PConc,1stFlrSF,TotRmsAbvGrd,BsmtQual_TA,HeatingQC_Ex,BsmtFinType1_GLQ,GarageFinish_Unf,OpenPorchSF,FireplaceQu_NA,KitchenQual_Gd,BsmtQual_Ex,Fireplaces,MasVnrArea,GarageType_Attchd,GarageType_Detchd,MasVnrType_None,BsmtQual_Gd,KitchenQual_Ex,GarageFinish_Fin,Exterior1st_VinylSd,Exterior2nd_VinylSd,HeatingQC_TA,Foundation_CBlock,GarageCond_TA,Neighborhood_NridgHt,CentralAir_N,CentralAir_Y,MasVnrType_Stone,MSZoning_RM,WoodDeckSF,LotFrontage,HalfBath,2ndFlrSF,GarageYrBlt,BsmtFinSF1,FireplaceQu_Gd,SaleType_New,GarageQual_TA,HouseStyle_2Story,LotArea,SaleCondition_Partial
6,7.394855870308737,2.0,1984,477.0,1,3,360.6108106364731,2003,1,0,0,5.254598982028315,2.1726584790821972,0,1,0,0,17.454197549106453,0,0,0,0.909676106356333,12.962925203398441,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,58.75640423578711,34.17137102823104,1.1280955051328556,1080.546635198189,1984.0,0.0,0,0,1,0,63.857205133415846,0
7,7.216939019939139,2.0,2005,615.0,0,2,455.44606894528016,2006,0,1,1,5.029077144741208,2.0273854736078607,0,1,0,0,10.715638454157347,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,29.684014605581073,1.1280955051328556,1190.439533061467,2005.0,0.0,0,1,1,1,55.66277327941562,1
6,6.824589639299309,3.0,1976,888.0,1,1,593.9252633297518,1976,1,0,0,5.201737320147023,2.0273854736078607,1,0,1,1,0.0,1,0,0,0.0,27.249141562495037,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1976.0,127.49412074342501,0,0,1,0,64.28736697158591,0
6,7.488117412893791,2.0,1917,396.0,1,1,443.91388543370925,1950,1,0,0,5.251752065365956,2.3014743180824713,0,0,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,27.900934451158626,1.1280955051328556,1394.4185632599422,1950.0,87.0327694201223,1,0,0,0,58.97234705143692,0
5,6.7806534270721395,1.0,1950,276.0,1,1,520.8132462551551,1950,1,0,0,5.176935148015835,2.0273854736078607,1,0,0,1,14.621703366818483,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1950.0,126.63366956591149,0,0,1,0,53.37581303743654,0
7,7.512135628696879,2.0,1968,522.0,0,2,1159.071621977382,1968,0,1,0,5.577949467306109,2.3014743180824713,1,1,0,0,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,39.126772330572564,1.1280955051328556,0.0,1968.0,208.9334542380342,0,0,1,0,62.1196180401103,0
7,7.120396130746817,2.0,2003,478.0,0,2,800.598976774917,2003,0,1,1,5.36631631366819,2.0273854736078607,0,1,0,0,9.468078797847967,0,1,0,0.909676106356333,19.241912979884514,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,39.348075274618154,38.15243277612786,0.0,0.0,2003.0,0.0,1,0,1,0,39.88759603525203,0
5,6.662245232590622,1.0,1968,288.0,1,1,514.3148980136956,1968,1,0,0,5.109627541746011,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,13.94256423534608,28.61836675417009,0.0,0.0,1968.0,122.47164227311961,0,0,1,0,59.515425012043245,0
7,7.2788201024983,2.0,2003,397.0,0,2,449.9582180689128,2004,0,1,1,5.032025556291334,2.1726584790821972,0,1,0,0,18.709691308279236,0,1,0,0.909676106356333,14.479250783979891,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,44.58915550358712,27.900934451158626,1.1280955051328556,1349.2677453136005,2003.0,0.0,1,0,1,1,52.67396426950686,0
6,7.093958112730194,1.0,1931,560.0,1,1,525.1409979567462,1950,1,0,0,5.1606453343853795,2.0273854736078607,1,0,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,24.969925833376298,0.0,581.7257602516737,1978.0,107.2630099967608,1,0,1,0,50.783066295723145,0
8,7.454319881614678,2.0,1994,691.0,0,2,1096.929234143371,1994,0,1,1,5.5471605467324245,2.1726584790821972,0,1,1,0,9.468078797847967,0,1,0,0.909676106356333,34.56522053536807,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,57.868644472054015,38.47808685168297,0.0,0.0,1994.0,243.25560673881918,0,0,1,0,67.65849426967058,0
5,6.651128439073661,0.0,1922,0.0,1,1,514.3148980136956,1950,1,0,1,5.103273298740192,1.6649086512703615,0,1,0,0,16.100271296218956,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.44821536875069,0.0,0.0,0.0,0.0,0,0,0,0,43.69083504464859,0
7,6.940547660204519,2.0,2005,400.0,0,2,509.97813272236925,2005,0,1,1,5.26675026169489,1.8606870883213031,0,1,1,0,0.0,1,1,0,0.0,20.307811213155755,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,50.17717278255637,27.540032830289718,0.0,0.0,2005.0,146.8803106951785,0,0,1,0,58.944724775887465,0
6,6.843083527911216,2.0,1969,460.0,1,1,616.3188363001639,1969,1,0,0,5.212149360720435,2.0273854736078607,0,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,44.9273883867672,29.684014605581073,1.1280955051328556,0.0,1969.0,138.15318441734377,0,0,1,0,59.289264816703636,0
6,7.2898115265534305,2.0,1999,502.0,1,2,501.83677753377356,1999,1,0,1,5.120868614913357,2.1726584790821972,0,1,0,0,16.70616993502048,0,0,0,0.909676106356333,0.0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,28.974955343496365,1.1280955051328556,1168.0865575754328,1999.0,0.0,0,0,1,1,81.55026458755016,0
5,6.839413097634342,1.0,1956,338.0,1,1,614.1896449951914,1956,1,0,0,5.21008422184816,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1956.0,121.42265648261485,0,0,1,0,58.97234705143692,0
4,7.352701017045511,1.0,1957,304.0,1,1,642.8729783423435,1989,1,0,0,5.237267558598061,2.3014743180824713,1,1,0,1,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,34.11858709833905,35.1799338854262,0.0,1010.8459343195302,1957.0,0.0,0,0,1,0,62.29192501768213,0
6,7.371900356529342,2.0,1919,520.0,1,1,459.83161861081265,1950,1,0,1,5.215231156024271,2.3014743180824713,1,1,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,27.900934451158626,0.0,1137.7952058980022,1940.0,0.0,1,0,1,1,66.35340062650171,0
6,7.0725593351620395,2.0,1998,511.0,0,2,800.598976774917,1999,0,1,1,5.339982824106816,1.8606870883213031,0,1,1,0,13.40759450364923,1,1,0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,38.623052601509535,17.923499489062582,0.0,0.0,1998.0,76.22355704096674,0,0,1,0,43.69083504464859,0
7,7.152119756737572,2.0,1999,506.0,0,2,419.653268976625,1999,0,1,1,4.996268282388718,2.0273854736078607,0,1,1,1,9.16955791107669,1,1,0,0.0,22.16938309968972,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,18.335508078236987,1.1280955051328556,1098.0186683336078,1999.0,111.81774134745045,0,0,1,1,42.42651012336522,0
5,7.19877123131347,1.0,1958,315.0,1,1,519.730750598391,1958,1,0,0,5.109627541746011,2.1726584790821972,1,0,0,1,0.0,1,0,0,0.0,20.19861732319577,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.17137102823104,1.1280955051328556,957.19997180257,1958.0,113.61971218305419,0,0,1,0,62.470905201371764,0
6,7.176376481189435,2.0,1968,462.0,1,2,844.0405696179571,1968,0,0,0,5.3969960219443545,2.1726584790821972,1,0,0,0,0.0,0,1,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1968.0,0.0,1,0,1,0,58.01434521455444,0
5,6.727410350129476,1.0,1965,288.0,1,1,552.6485523064937,1965,1,0,0,5.146754083111829,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,16.12398961023331,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,44.9273883867672,32.12508606620915,0.0,0.0,1965.0,131.08399562919573,0,0,1,0,66.37196584727845,0
6,7.086878036963798,1.0,1959,312.0,1,1,597.6632774769422,2006,0,0,0,5.347876385459602,1.8606870883213031,1,0,0,0,0.0,0,0,0,0.909676106356333,13.82765291352664,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,48.7916389997434,0.0,0.0,1959.0,157.16007750494438,1,0,1,0,62.78832129956468,0
5,7.007662387850032,2.0,1910,552.0,1,2,403.032123297833,2003,1,0,1,4.953595223619645,2.3014743180824713,1,1,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,54.85793265313549,25.342021793522324,0.0,861.4511424779247,1985.0,0.0,1,0,1,0,48.16552364530666,0
5,7.421294999303827,2.0,1948,400.0,1,2,548.8812118816621,1950,1,0,0,5.142629399680851,2.5224105251530617,1,0,0,1,0.0,1,0,0,0.0,34.943427834790654,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,39.772038002019386,0.0,1504.4648215262312,1948.0,66.34374761998441,0,0,1,1,62.47280388558913,0
6,7.11350902759531,2.0,1972,497.0,1,1,437.3107218456264,1972,1,0,0,5.01331474568276,2.0273854736078607,1,0,0,1,17.776481819033936,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,62.52780428637876,34.8447810963252,1.1280955051328556,972.9582554393586,1972.0,136.65027735628752,0,0,1,1,65.36153047462405,0
6,7.31758993602568,2.0,1967,480.0,1,1,942.0144204102343,1976,1,0,0,5.473736571318262,2.1726584790821972,0,0,0,0,0.0,0,0,0,0.909676106356333,28.16148391496388,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,0.0,1967.0,125.59815066800495,1,0,1,0,73.02975438237664,0
8,7.475404870824704,2.0,2002,577.0,0,2,655.5800363959224,2002,0,1,1,5.248888733710316,2.1726584790821972,0,1,1,0,24.180131906624077,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,33.15324634271306,1.1280955051328556,1360.5463056090948,2002.0,170.42634058824868,1,0,1,1,58.70141506547776,0
4,6.908574808680829,2.0,1920,528.0,1,1,423.52204486094644,1950,1,0,0,4.984314854324611,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,13.031005215887276,27.900934451158626,0.0,615.3266212415757,1980.0,0.0,0,0,1,0,54.13808750536616,0
7,7.229271096053575,2.0,2002,544.0,0,2,887.2607105167307,2002,0,1,1,5.425849726909796,2.0273854736078607,0,1,1,0,13.823927222697252,1,1,0,0.0,15.83895001070907,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,30.38775541544896,0.0,0.0,2002.0,167.96034498280102,0,0,1,0,59.410929025054706,0
7,7.074000850846509,2.0,1990,484.0,1,2,750.6616093717341,1990,1,0,0,5.340777935779056,2.0273854736078607,0,0,0,0,12.307014220706147,0,0,0,0.909676106356333,11.01507517123944,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.0,24.220447103122172,0.0,0.0,1990.0,207.2258534945092,0,0,0,0,55.48167223649731,0
6,7.654702530888559,1.0,1919,336.0,1,2,481.6979881627214,1990,0,0,1,5.46613086356641,2.5224105251530617,1,1,0,1,0.0,0,1,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,59.344480926931936,24.220447103122172,0.0,1112.327531934244,1969.0,0.0,1,0,1,0,59.052945425822145,0
6,7.125187876437476,1.0,1939,280.0,1,1,468.59030458108043,1950,1,0,0,5.07770496237124,2.0273854736078607,1,1,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,17.34403807488939,24.220447103122172,0.0,858.3232014411481,1939.0,0.0,1,0,1,0,50.09350272715474,0
6,7.0660456037987585,2.0,1963,528.0,1,1,760.57063897635,1963,1,0,0,5.336388754191977,2.0273854736078607,1,0,0,1,7.8740322562216924,0,0,0,1.7079350940324136,31.37563020812384,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,0.0,1963.0,132.6109525101642,1,0,1,0,59.373222960296204,0
5,7.2347692426841075,2.0,1964,390.0,1,2,913.3989840534896,1964,1,0,0,5.428841437396339,2.1726584790821972,1,0,0,1,23.410400934639647,1,0,0,0.0,36.464813781798256,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,42.878151740435506,35.1799338854262,0.0,0.0,1964.0,171.65418599441216,0,0,1,0,93.1630031132243,0
8,7.280563984728905,2.0,2000,499.0,0,2,850.2281173723597,2000,0,1,1,5.453705068943353,1.8606870883213031,0,1,1,0,12.421321293057245,0,0,0,0.909676106356333,0.0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,50.17717278255637,20.354871093202142,0.0,0.0,2000.0,221.99083851640847,0,0,1,0,49.09629247824861,0
8,7.446047545610378,3.0,2006,753.0,0,2,632.7955003464222,2006,0,1,1,5.2450451076248585,2.3014743180824713,0,1,0,0,14.027553659916132,0,0,0,0.909676106356333,40.750132318173875,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,44.41955434407094,36.84078911409634,1.1280955051328556,1275.3070987826266,2006.0,0.0,1,1,1,1,61.93672370611411,1
5,6.928891573194934,2.0,1964,484.0,1,1,668.2626417035833,1964,1,0,1,5.260244286217405,2.0273854736078607,1,0,1,0,0.0,0,0,0,0.909676106356333,13.993658050431232,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,52.54392065566663,32.12508606620915,0.0,0.0,1964.0,201.63808801460888,1,0,1,0,67.34667837922379,0
5,7.046976130593675,1.0,1972,264.0,1,2,385.785030176495,1972,1,0,0,4.926383384805192,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,24.490305942387803,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,45.76742602349743,12.251599539835276,1.1280955051328556,991.8902524277448,1972.0,68.75484391380208,0,0,1,1,31.925763781276352,0
7,7.283463429039493,2.0,1976,528.0,1,2,496.9456677914574,1976,1,0,1,5.082389591669361,2.3014743180824713,0,0,1,0,8.21517751593399,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,34.17137102823104,1.1280955051328556,1246.441386810199,1976.0,60.50608257041172,0,0,1,1,60.09821883154153,0
5,6.651128439073661,2.0,1955,572.0,1,1,514.3148980136956,1990,1,0,0,5.103273298740192,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1957.0,54.20756275131524,0,0,1,0,55.774201709694296,0
5,6.841250064218852,1.0,1968,288.0,1,1,615.2543322498797,1968,1,0,0,5.211117857756496,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,19.52882626588496,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,71.09033866885807,31.43381684215575,1.1280955051328556,0.0,1968.0,201.9260849847667,0,0,1,0,56.30872987214163,0
5,6.908574808680829,2.0,1963,525.0,1,2,651.3470954510935,1963,1,0,0,5.248888733710316,2.0273854736078607,1,0,0,0,6.761158143217624,1,0,0,0.0,18.35059400225788,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,46.9306141589486,34.8447810963252,0.0,0.0,1963.0,166.10165580304715,0,0,1,0,56.99742234376165,0
6,6.859429241024696,2.0,2005,525.0,1,2,339.21617630795265,2006,1,0,1,5.221338280178853,1.8606870883213031,0,0,1,0,10.583837561232375,1,0,0,0.0,13.659450593824731,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0.0,18.335508078236987,0.0,0.0,2005.0,128.8662209713316,0,1,1,0,42.185102162386244,1
7,7.452379862848278,2.0,1999,490.0,0,2,575.7355653286629,1999,0,1,1,5.186244604312935,2.4172435844997704,0,1,1,0,0.0,0,1,0,0.909676106356333,27.59540940548458,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,28.974955343496365,1.1280955051328556,1481.7637908053707,1999.0,153.176275229818,0,0,1,1,61.346250425336024,0
6,7.179607900744288,1.0,1942,213.0,1,1,463.66556586536467,1950,0,0,0,5.026854694905631,2.1726584790821972,1,0,0,1,0.0,0,1,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,30.036537346547124,0.0,1101.197366580977,1942.0,128.8662209713316,1,0,1,1,54.13808750536616,0
8,7.68526182154325,3.0,1994,844.0,0,2,675.122373560084,1994,0,1,1,5.283544085009446,2.3014743180824713,0,1,1,0,14.426332271819302,0,1,0,0.909676106356333,29.326566548430257,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,64.65173547282075,38.802862778891914,1.1280955051328556,2047.1629555194263,1994.0,160.47661871427184,0,0,1,1,60.05724694160458,0
7,7.2552602644350745,3.0,2005,834.0,0,2,909.3038366297557,2005,0,1,1,5.439978823262428,2.1726584790821972,0,1,0,0,12.421321293057245,1,1,0,0.0,22.65557858119492,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,49.536508201727806,32.46895221759919,0.0,0.0,2005.0,0.0,0,0,1,0,56.97018326154876,0
7,7.308607589306823,2.0,2004,380.0,0,2,574.663818710944,2004,0,1,1,5.170258367066177,2.1726584790821972,0,1,0,1,10.040429323472186,1,1,0,0.0,16.33415201219519,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0.0,17.09056881562083,0.0,1086.897977661978,2004.0,0.0,0,0,1,1,40.88517564888195,0
9,7.276489984105141,2.0,2006,840.0,0,2,927.71768208452,2007,0,1,1,5.451497098473451,2.0273854736078607,0,1,1,0,16.62096765339943,0,0,1,1.7079350940324136,25.850760578782207,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,77.37252890904628,43.888670544591676,0.0,0.0,2006.0,276.9417412487791,0,0,1,0,65.77106031924757,0
7,7.094663257656678,2.0,2005,474.0,0,2,781.390061730588,2006,0,1,1,5.352164133297287,2.0273854736078607,0,1,0,0,9.319918915192504,0,1,0,0.909676106356333,14.637206606789125,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,36.40564432902902,23.463629356621645,0.0,0.0,2005.0,0.0,1,1,1,0,52.73731779163088,1
5,6.782606021304012,2.0,1994,480.0,1,1,582.1618948946442,1995,1,0,1,5.178039375047786,1.8606870883213031,0,1,0,1,12.978242040026617,1,0,0,0.0,0.0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,2000.0,161.41934674229338,0,0,1,0,55.536599783090416,0
5,6.903427797939879,2.0,1948,528.0,1,1,546.7272921144136,2005,0,0,0,5.246008804419904,2.0273854736078607,1,1,1,1,9.468078797847967,1,1,0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,41.37081286755163,0.0,0.0,1948.0,48.61495461801912,0,0,1,0,63.69305826325704,0
6,7.041031606527479,2.0,1991,496.0,1,2,734.4661766934285,1991,0,0,0,5.322568181846415,2.0273854736078607,0,0,1,0,11.476313789596,1,1,0,0.0,14.15754424768148,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,32.55060978244508,30.212307951929073,0.0,0.0,1991.0,227.79079728084477,0,0,1,0,53.254469287192386,0
7,7.412225271227196,2.0,1959,567.0,0,2,1054.6339440563909,2002,0,1,1,5.524647411410437,2.1726584790821972,0,0,1,0,23.946028090360365,0,0,0,1.7079350940324136,0.0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0.0,41.37081286755163,0.0,0.0,1959.0,255.4634090804923,0,0,1,0,72.50685471988803,0
7,7.026007322172179,2.0,2005,508.0,0,2,732.3738696279235,2007,0,1,1,5.314252822533436,2.0273854736078607,0,1,1,0,16.275689129349335,1,1,0,0.0,13.488967990075798,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,58.165327136929996,30.737692722831856,0.0,0.0,2005.0,188.65517809967056,0,1,1,0,57.25494477583766,1
8,7.787703017453751,2.0,1990,750.0,0,2,825.4506651177838,1990,0,1,1,5.384083940659319,2.4172435844997704,0,1,1,0,0.0,0,1,1,0.909676106356333,27.28786967699851,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.22086716478431,37.49844162170347,1.1280955051328556,2103.4955844884294,1990.0,117.54606424627278,0,0,0,1,58.91282166591654,0
4,6.740745299148979,1.0,1954,280.0,1,1,559.6382869864133,1954,1,0,0,5.154325954593081,1.8606870883213031,1,1,0,1,9.468078797847967,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1956.0,159.21631670115832,0,0,1,0,55.816762523907094,0
6,7.513047491117578,2.0,1969,576.0,1,2,561.7872242679124,1969,1,0,0,5.231353585694708,2.4172435844997704,0,0,0,1,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,60.51186655406078,36.51055712991193,1.1280955051328556,1549.9339505856963,1969.0,120.72139458294357,1,0,1,1,61.956025249514454,0
8,7.263572178162895,3.0,2008,860.0,0,2,912.3753687918581,2008,0,1,1,5.444490984318137,2.3014743180824713,0,1,0,0,10.31548883192695,0,0,1,0.909676106356333,24.577902344551454,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,43.56660257348925,28.26036926623412,0.0,0.0,2008.0,0.0,1,0,1,0,60.273782586006355,0
7,7.083318327095589,2.0,2006,466.0,0,2,773.0689975887352,2007,0,1,1,5.345914905549302,1.8606870883213031,0,1,0,0,25.865818409501916,0,1,1,0.909676106356333,0.0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,23.082352186612248,0.0,0.0,2006.0,0.0,1,1,1,0,44.325252618737586,1
8,7.35216217609977,3.0,2001,748.0,0,2,979.1876407919367,2002,0,1,1,5.49238326610619,2.1726584790821972,0,1,0,0,20.30777959804147,0,1,0,0.909676106356333,20.088747153393776,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,47.91618323991259,31.43381684215575,0.0,0.0,2001.0,0.0,0,0,1,0,68.4267895509661,0
4,6.740745299148979,1.0,1954,248.0,1,1,514.3148980136956,1954,1,0,1,5.154325954593081,1.8606870883213031,1,1,0,1,0.0,1,0,0,0.0,17.34266662583319,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,1954.0,119.31414782487761,0,0,1,0,60.251382159280055,0
6,7.169228831180612,2.0,1957,442.0,1,1,838.3646839738209,1957,1,0,0,5.393086981870999,2.0273854736078607,1,0,0,0,0.0,0,0,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,32.94607121148123,31.43381684215575,1.1280955051328556,0.0,1957.0,59.35911093272106,1,0,1,0,56.30872987214163,0
3,6.47493552246273,1.0,1949,287.0,1,1,0.0,1950,1,0,0,5.001753417281353,1.6649086512703615,0,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0.0,24.596081629022787,0.0,0.0,1955.0,0.0,0,0,1,0,51.8584329995525,0
7,7.422798313212928,2.0,1992,564.0,0,2,452.1541522511105,1992,0,1,1,5.215742945456951,2.3014743180824713,0,1,1,0,9.900226734051651,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,54.55228256268072,43.576514641327115,1.1280955051328556,1294.5747608669524,1992.0,149.96029112838042,0,0,1,1,60.19224878568428,0
4,6.4586875205417975,0.0,1940,0.0,0,1,266.66778321152606,1950,0,0,0,4.992314399745023,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,42.18410116180996,24.220447103122172,0.0,0.0,0.0,79.13299033491343,0,0,0,0,48.06485610461925,0
8,7.356464449853873,3.0,2006,895.0,0,2,1000.5111460733541,2007,0,1,1,5.494699852026556,2.1726584790821972,0,1,0,0,11.228196188239414,0,1,1,0.909676106356333,30.609250157721558,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,2007.0,0.0,1,1,1,0,59.78132371327187,1
4,6.571924921925221,0.0,1922,0.0,1,1,477.3327468139131,1950,1,0,0,5.057826307808427,1.8606870883213031,1,0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,20.354871093202142,0.0,0.0,0.0,0.0,0,0,0,0,42.026765473280186,0
5,6.595904080066047,1.0,1982,264.0,0,1,488.23849682688814,2008,0,1,0,5.071618021169725,1.8606870883213031,1,1,0,1,0.0,0,1,0,0.909676106356333,0.0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1982.0,144.5948591327294,0,0,1,0,51.78479636038127,0
7,7.264753737865918,2.0,1998,462.0,1,2,552.6485523064937,1998,1,0,1,5.158356532287938,2.3014743180824713,0,0,0,0,8.21517751593399,0,0,0,0.909676106356333,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,28.974955343496365,1.1280955051328556,999.7855972994433,1998.0,0.0,0,0,1,1,57.856073810491644,0
8,7.2384172494893875,3.0,2006,825.0,0,2,894.9562956924972,2006,0,1,1,5.430825652188553,2.1726584790821972,0,1,0,0,10.715638454157347,0,1,0,0.909676106356333,29.993308973597653,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,38.623052601509535,36.51055712991193,0.0,0.0,2006.0,0.0,1,0,1,0,59.81026732411545,0
5,6.746838095830856,2.0,1976,576.0,1,1,539.7212026713552,1976,1,0,0,5.157782704233309,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,26.08112865231948,0.0,0.0,1976.0,117.72333057350494,0,0,1,0,61.38163755544511,0
4,6.595904080066047,1.0,1938,288.0,1,1,488.23849682688814,1958,1,0,0,5.071618021169725,1.4273203984864729,1,1,0,1,0.0,0,0,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,30.38775541544896,0.0,0.0,1958.0,152.53517325372837,1,0,0,0,57.396301862388206,0
